year,date,time,date_time,temp,tz,temp_C
2018,2018-07-02,15:00:00,2018-07-02T15:00:00Z,52.772,EST,11.54
2018,2018-07-02,16:00:00,2018-07-02T16:00:00Z,52.423,EST,11.346111111111112
2018,2018-07-02,17:00:00,2018-07-02T17:00:00Z,51.895,EST,11.05277777777778
2018,2018-07-02,18:00:00,2018-07-02T18:00:00Z,53.253,EST,11.807222222222222
2018,2018-07-02,19:00:00,2018-07-02T19:00:00Z,53.69,EST,12.049999999999999
2018,2018-07-02,20:00:00,2018-07-02T20:00:00Z,54.604,EST,12.557777777777778
2018,2018-07-02,21:00:00,2018-07-02T21:00:00Z,55.168,EST,12.87111111111111
2018,2018-07-02,22:00:00,2018-07-02T22:00:00Z,53.341,EST,11.856111111111112
2018,2018-07-02,23:00:00,2018-07-02T23:00:00Z,51.37,EST,10.76111111111111
2018,2018-07-03,00:00:00,2018-07-03T00:00:00Z,51.501,EST,10.833888888888888
2018,2018-07-03,01:00:00,2018-07-03T01:00:00Z,51.544,EST,10.857777777777777
2018,2018-07-03,02:00:00,2018-07-03T02:00:00Z,51.544,EST,10.857777777777777
2018,2018-07-03,03:00:00,2018-07-03T03:00:00Z,51.544,EST,10.857777777777777
2018,2018-07-03,04:00:00,2018-07-03T04:00:00Z,51.678,EST,10.93222222222222
2018,2018-07-03,05:00:00,2018-07-03T05:00:00Z,51.633,EST,10.907222222222224
2018,2018-07-03,06:00:00,2018-07-03T06:00:00Z,51.809,EST,11.004999999999999
2018,2018-07-03,07:00:00,2018-07-03T07:00:00Z,52.466,EST,11.370000000000001
2018,2018-07-03,08:00:00,2018-07-03T08:00:00Z,56.512,EST,13.617777777777778
2018,2018-07-03,09:00:00,2018-07-03T09:00:00Z,61.248,EST,16.24888888888889
2018,2018-07-03,10:00:00,2018-07-03T10:00:00Z,68.356,EST,20.197777777777777
2018,2018-07-03,11:00:00,2018-07-03T11:00:00Z,62.062,EST,16.70111111111111
2018,2018-07-03,12:00:00,2018-07-03T12:00:00Z,55.949,EST,13.305
2018,2018-07-03,13:00:00,2018-07-03T13:00:00Z,55.299,EST,12.943888888888889
2018,2018-07-03,14:00:00,2018-07-03T14:00:00Z,53.908,EST,12.171111111111113
2018,2018-07-03,15:00:00,2018-07-03T15:00:00Z,53.865,EST,12.147222222222224
2018,2018-07-03,16:00:00,2018-07-03T16:00:00Z,54.777,EST,12.65388888888889
2018,2018-07-03,17:00:00,2018-07-03T17:00:00Z,53.865,EST,12.147222222222224
2018,2018-07-03,18:00:00,2018-07-03T18:00:00Z,53.951,EST,12.195
2018,2018-07-03,19:00:00,2018-07-03T19:00:00Z,54.691,EST,12.606111111111113
2018,2018-07-03,20:00:00,2018-07-03T20:00:00Z,56.122,EST,13.401111111111112
2018,2018-07-03,21:00:00,2018-07-03T21:00:00Z,59.916,EST,15.508888888888889
2018,2018-07-03,22:00:00,2018-07-03T22:00:00Z,58.455,EST,14.697222222222221
2018,2018-07-03,23:00:00,2018-07-03T23:00:00Z,54.648,EST,12.582222222222224
2018,2018-07-04,00:00:00,2018-07-04T00:00:00Z,53.341,EST,11.856111111111112
2018,2018-07-04,01:00:00,2018-07-04T01:00:00Z,52.729,EST,11.516111111111112
2018,2018-07-04,02:00:00,2018-07-04T02:00:00Z,52.16,EST,11.2
2018,2018-07-04,03:00:00,2018-07-04T03:00:00Z,52.029,EST,11.127222222222224
2018,2018-07-04,04:00:00,2018-07-04T04:00:00Z,51.895,EST,11.05277777777778
2018,2018-07-04,05:00:00,2018-07-04T05:00:00Z,51.764,EST,10.980000000000002
2018,2018-07-04,06:00:00,2018-07-04T06:00:00Z,51.764,EST,10.980000000000002
2018,2018-07-04,07:00:00,2018-07-04T07:00:00Z,52.335,EST,11.297222222222222
2018,2018-07-04,08:00:00,2018-07-04T08:00:00Z,53.994,EST,12.21888888888889
2018,2018-07-04,09:00:00,2018-07-04T09:00:00Z,59.83,EST,15.46111111111111
2018,2018-07-04,10:00:00,2018-07-04T10:00:00Z,69.6,EST,20.888888888888886
2018,2018-07-04,11:00:00,2018-07-04T11:00:00Z,76.681,EST,24.822777777777777
2018,2018-07-04,12:00:00,2018-07-04T12:00:00Z,61.761,EST,16.533888888888892
2018,2018-07-04,13:00:00,2018-07-04T13:00:00Z,57.42,EST,14.122222222222224
2018,2018-07-04,14:00:00,2018-07-04T14:00:00Z,55.429,EST,13.016111111111114
2018,2018-07-04,15:00:00,2018-07-04T15:00:00Z,54.082,EST,12.267777777777779
2018,2018-07-04,16:00:00,2018-07-04T16:00:00Z,55.256,EST,12.92
2018,2018-07-04,17:00:00,2018-07-04T17:00:00Z,55.168,EST,12.87111111111111
2018,2018-07-04,18:00:00,2018-07-04T18:00:00Z,55.168,EST,12.87111111111111
2018,2018-07-04,19:00:00,2018-07-04T19:00:00Z,55.906,EST,13.28111111111111
2018,2018-07-04,20:00:00,2018-07-04T20:00:00Z,56.208,EST,13.448888888888888
2018,2018-07-04,21:00:00,2018-07-04T21:00:00Z,56.512,EST,13.617777777777778
2018,2018-07-04,22:00:00,2018-07-04T22:00:00Z,58.195,EST,14.552777777777779
2018,2018-07-04,23:00:00,2018-07-04T23:00:00Z,58.541,EST,14.745
2018,2018-07-05,00:00:00,2018-07-05T00:00:00Z,54.082,EST,12.267777777777779
2018,2018-07-05,01:00:00,2018-07-05T01:00:00Z,53.253,EST,11.807222222222222
2018,2018-07-05,02:00:00,2018-07-05T02:00:00Z,53.253,EST,11.807222222222222
2018,2018-07-05,03:00:00,2018-07-05T03:00:00Z,53.776,EST,12.09777777777778
2018,2018-07-05,04:00:00,2018-07-05T04:00:00Z,53.733,EST,12.073888888888888
2018,2018-07-05,05:00:00,2018-07-05T05:00:00Z,53.908,EST,12.171111111111113
2018,2018-07-05,06:00:00,2018-07-05T06:00:00Z,54.037,EST,12.242777777777778
2018,2018-07-05,07:00:00,2018-07-05T07:00:00Z,54.255,EST,12.36388888888889
2018,2018-07-05,08:00:00,2018-07-05T08:00:00Z,55.081,EST,12.82277777777778
2018,2018-07-05,09:00:00,2018-07-05T09:00:00Z,60.089,EST,15.605
2018,2018-07-05,10:00:00,2018-07-05T10:00:00Z,67.329,EST,19.62722222222222
2018,2018-07-05,11:00:00,2018-07-05T11:00:00Z,71.877,EST,22.153888888888886
2018,2018-07-05,12:00:00,2018-07-05T12:00:00Z,77.464,EST,25.25777777777778
2018,2018-07-05,13:00:00,2018-07-05T13:00:00Z,59.445,EST,15.247222222222224
2018,2018-07-05,14:00:00,2018-07-05T14:00:00Z,58.195,EST,14.552777777777779
2018,2018-07-05,15:00:00,2018-07-05T15:00:00Z,56.815,EST,13.78611111111111
2018,2018-07-05,16:00:00,2018-07-05T16:00:00Z,56.685,EST,13.71388888888889
2018,2018-07-05,17:00:00,2018-07-05T17:00:00Z,56.208,EST,13.448888888888888
2018,2018-07-05,18:00:00,2018-07-05T18:00:00Z,55.342,EST,12.967777777777778
2018,2018-07-05,19:00:00,2018-07-05T19:00:00Z,54.343,EST,12.41277777777778
2018,2018-07-05,20:00:00,2018-07-05T20:00:00Z,54.995,EST,12.774999999999999
2018,2018-07-05,21:00:00,2018-07-05T21:00:00Z,55.342,EST,12.967777777777778
2018,2018-07-05,22:00:00,2018-07-05T22:00:00Z,58.282,EST,14.60111111111111
2018,2018-07-05,23:00:00,2018-07-05T23:00:00Z,60.26,EST,15.7
2018,2018-07-06,00:00:00,2018-07-06T00:00:00Z,58.669,EST,14.81611111111111
2018,2018-07-06,01:00:00,2018-07-06T01:00:00Z,56.165,EST,13.425
2018,2018-07-06,02:00:00,2018-07-06T02:00:00Z,55.733,EST,13.184999999999999
2018,2018-07-06,03:00:00,2018-07-06T03:00:00Z,54.82,EST,12.677777777777779
2018,2018-07-06,04:00:00,2018-07-06T04:00:00Z,53.994,EST,12.21888888888889
2018,2018-07-06,05:00:00,2018-07-06T05:00:00Z,53.69,EST,12.049999999999999
2018,2018-07-06,06:00:00,2018-07-06T06:00:00Z,54.3,EST,12.388888888888888
2018,2018-07-06,07:00:00,2018-07-06T07:00:00Z,54.82,EST,12.677777777777779
2018,2018-07-06,08:00:00,2018-07-06T08:00:00Z,55.342,EST,12.967777777777778
2018,2018-07-06,09:00:00,2018-07-06T09:00:00Z,56.469,EST,13.59388888888889
2018,2018-07-06,10:00:00,2018-07-06T10:00:00Z,62.148,EST,16.748888888888892
2018,2018-07-06,11:00:00,2018-07-06T11:00:00Z,62.447,EST,16.915000000000003
2018,2018-07-06,12:00:00,2018-07-06T12:00:00Z,64.375,EST,17.98611111111111
2018,2018-07-06,13:00:00,2018-07-06T13:00:00Z,58.282,EST,14.60111111111111
2018,2018-07-06,14:00:00,2018-07-06T14:00:00Z,54.604,EST,12.557777777777778
2018,2018-07-06,15:00:00,2018-07-06T15:00:00Z,53.166,EST,11.758888888888889
2018,2018-07-06,16:00:00,2018-07-06T16:00:00Z,53.121,EST,11.73388888888889
2018,2018-07-06,17:00:00,2018-07-06T17:00:00Z,53.341,EST,11.856111111111112
2018,2018-07-06,18:00:00,2018-07-06T18:00:00Z,53.298,EST,11.832222222222224
2018,2018-07-06,19:00:00,2018-07-06T19:00:00Z,53.166,EST,11.758888888888889
2018,2018-07-06,20:00:00,2018-07-06T20:00:00Z,52.903,EST,11.612777777777778
2018,2018-07-06,21:00:00,2018-07-06T21:00:00Z,52.772,EST,11.54
2018,2018-07-06,22:00:00,2018-07-06T22:00:00Z,52.466,EST,11.370000000000001
2018,2018-07-06,23:00:00,2018-07-06T23:00:00Z,52.423,EST,11.346111111111112
2018,2018-07-07,00:00:00,2018-07-07T00:00:00Z,52.16,EST,11.2
2018,2018-07-07,01:00:00,2018-07-07T01:00:00Z,52.029,EST,11.127222222222224
2018,2018-07-07,02:00:00,2018-07-07T02:00:00Z,51.633,EST,10.907222222222224
2018,2018-07-07,03:00:00,2018-07-07T03:00:00Z,51.544,EST,10.857777777777777
2018,2018-07-07,04:00:00,2018-07-07T04:00:00Z,51.501,EST,10.833888888888888
2018,2018-07-07,05:00:00,2018-07-07T05:00:00Z,51.544,EST,10.857777777777777
2018,2018-07-07,06:00:00,2018-07-07T06:00:00Z,51.544,EST,10.857777777777777
2018,2018-07-07,07:00:00,2018-07-07T07:00:00Z,51.678,EST,10.93222222222222
2018,2018-07-07,08:00:00,2018-07-07T08:00:00Z,52.029,EST,11.127222222222224
2018,2018-07-07,09:00:00,2018-07-07T09:00:00Z,52.817,EST,11.565000000000001
2018,2018-07-07,10:00:00,2018-07-07T10:00:00Z,54.995,EST,12.774999999999999
2018,2018-07-07,11:00:00,2018-07-07T11:00:00Z,63.689,EST,17.605
2018,2018-07-07,12:00:00,2018-07-07T12:00:00Z,69.386,EST,20.77
2018,2018-07-07,13:00:00,2018-07-07T13:00:00Z,72.48,EST,22.48888888888889
2018,2018-07-07,14:00:00,2018-07-07T14:00:00Z,65.403,EST,18.557222222222226
2018,2018-07-07,15:00:00,2018-07-07T15:00:00Z,58.455,EST,14.697222222222221
2018,2018-07-07,16:00:00,2018-07-07T16:00:00Z,56.556,EST,13.642222222222221
2018,2018-07-07,17:00:00,2018-07-07T17:00:00Z,55.386,EST,12.992222222222225
2018,2018-07-07,18:00:00,2018-07-07T18:00:00Z,55.647,EST,13.137222222222222
2018,2018-07-07,19:00:00,2018-07-07T19:00:00Z,55.125,EST,12.847222222222223
2018,2018-07-07,20:00:00,2018-07-07T20:00:00Z,54.516,EST,12.508888888888889
2018,2018-07-07,21:00:00,2018-07-07T21:00:00Z,54.212,EST,12.340000000000002
2018,2018-07-07,22:00:00,2018-07-07T22:00:00Z,54.473,EST,12.485
2018,2018-07-07,23:00:00,2018-07-07T23:00:00Z,54.212,EST,12.340000000000002
2018,2018-07-08,00:00:00,2018-07-08T00:00:00Z,53.69,EST,12.049999999999999
2018,2018-07-08,01:00:00,2018-07-08T01:00:00Z,53.69,EST,12.049999999999999
2018,2018-07-08,02:00:00,2018-07-08T02:00:00Z,53.253,EST,11.807222222222222
2018,2018-07-08,03:00:00,2018-07-08T03:00:00Z,53.035,EST,11.68611111111111
2018,2018-07-08,04:00:00,2018-07-08T04:00:00Z,52.817,EST,11.565000000000001
2018,2018-07-08,05:00:00,2018-07-08T05:00:00Z,52.641,EST,11.467222222222222
2018,2018-07-08,06:00:00,2018-07-08T06:00:00Z,52.729,EST,11.516111111111112
2018,2018-07-08,07:00:00,2018-07-08T07:00:00Z,52.86,EST,11.588888888888889
2018,2018-07-08,08:00:00,2018-07-08T08:00:00Z,52.992,EST,11.662222222222221
2018,2018-07-08,09:00:00,2018-07-08T09:00:00Z,53.384,EST,11.88
2018,2018-07-08,10:00:00,2018-07-08T10:00:00Z,54.777,EST,12.65388888888889
2018,2018-07-08,11:00:00,2018-07-08T11:00:00Z,58.885,EST,14.93611111111111
2018,2018-07-08,12:00:00,2018-07-08T12:00:00Z,70.416,EST,21.342222222222222
2018,2018-07-08,13:00:00,2018-07-08T13:00:00Z,75.898,EST,24.387777777777778
2018,2018-07-08,14:00:00,2018-07-08T14:00:00Z,78.822,EST,26.012222222222224
2018,2018-07-08,15:00:00,2018-07-08T15:00:00Z,64.589,EST,18.105
2018,2018-07-08,16:00:00,2018-07-08T16:00:00Z,57.679,EST,14.266111111111114
2018,2018-07-08,17:00:00,2018-07-08T17:00:00Z,55.342,EST,12.967777777777778
2018,2018-07-08,18:00:00,2018-07-08T18:00:00Z,54.777,EST,12.65388888888889
2018,2018-07-08,19:00:00,2018-07-08T19:00:00Z,54.516,EST,12.508888888888889
2018,2018-07-08,20:00:00,2018-07-08T20:00:00Z,54.43,EST,12.461111111111112
2018,2018-07-08,21:00:00,2018-07-08T21:00:00Z,54.387,EST,12.437222222222223
2018,2018-07-08,22:00:00,2018-07-08T22:00:00Z,54.561,EST,12.533888888888889
2018,2018-07-08,23:00:00,2018-07-08T23:00:00Z,54.691,EST,12.606111111111113
2018,2018-07-09,00:00:00,2018-07-09T00:00:00Z,54.995,EST,12.774999999999999
2018,2018-07-09,01:00:00,2018-07-09T01:00:00Z,55.342,EST,12.967777777777778
2018,2018-07-09,02:00:00,2018-07-09T02:00:00Z,55.168,EST,12.87111111111111
2018,2018-07-09,03:00:00,2018-07-09T03:00:00Z,55.299,EST,12.943888888888889
2018,2018-07-09,04:00:00,2018-07-09T04:00:00Z,54.082,EST,12.267777777777779
2018,2018-07-09,05:00:00,2018-07-09T05:00:00Z,53.733,EST,12.073888888888888
2018,2018-07-09,06:00:00,2018-07-09T06:00:00Z,53.645,EST,12.025000000000002
2018,2018-07-09,07:00:00,2018-07-09T07:00:00Z,53.69,EST,12.049999999999999
2018,2018-07-09,08:00:00,2018-07-09T08:00:00Z,53.865,EST,12.147222222222224
2018,2018-07-09,09:00:00,2018-07-09T09:00:00Z,53.951,EST,12.195
2018,2018-07-09,10:00:00,2018-07-09T10:00:00Z,54.037,EST,12.242777777777778
2018,2018-07-09,11:00:00,2018-07-09T11:00:00Z,55.906,EST,13.28111111111111
2018,2018-07-09,12:00:00,2018-07-09T12:00:00Z,62.661,EST,17.03388888888889
2018,2018-07-09,13:00:00,2018-07-09T13:00:00Z,71.49,EST,21.938888888888886
2018,2018-07-09,14:00:00,2018-07-09T14:00:00Z,74.163,EST,23.42388888888889
2018,2018-07-09,15:00:00,2018-07-09T15:00:00Z,77.247,EST,25.137222222222224
2018,2018-07-09,16:00:00,2018-07-09T16:00:00Z,61.677,EST,16.487222222222222
2018,2018-07-09,17:00:00,2018-07-09T17:00:00Z,57.031,EST,13.90611111111111
2018,2018-07-09,18:00:00,2018-07-09T18:00:00Z,55.558,EST,13.087777777777779
2018,2018-07-09,19:00:00,2018-07-09T19:00:00Z,55.558,EST,13.087777777777779
2018,2018-07-09,20:00:00,2018-07-09T20:00:00Z,54.995,EST,12.774999999999999
2018,2018-07-09,21:00:00,2018-07-09T21:00:00Z,54.865,EST,12.70277777777778
2018,2018-07-09,22:00:00,2018-07-09T22:00:00Z,54.734,EST,12.63
2018,2018-07-09,23:00:00,2018-07-09T23:00:00Z,54.169,EST,12.31611111111111
2018,2018-07-10,00:00:00,2018-07-10T00:00:00Z,54.604,EST,12.557777777777778
2018,2018-07-10,01:00:00,2018-07-10T01:00:00Z,55.602,EST,13.11222222222222
2018,2018-07-10,02:00:00,2018-07-10T02:00:00Z,55.819,EST,13.23277777777778
2018,2018-07-10,03:00:00,2018-07-10T03:00:00Z,55.342,EST,12.967777777777778
2018,2018-07-10,04:00:00,2018-07-10T04:00:00Z,55.213,EST,12.896111111111113
2018,2018-07-10,05:00:00,2018-07-10T05:00:00Z,53.253,EST,11.807222222222222
2018,2018-07-10,06:00:00,2018-07-10T06:00:00Z,52.903,EST,11.612777777777778
2018,2018-07-10,07:00:00,2018-07-10T07:00:00Z,53.078,EST,11.710000000000003
2018,2018-07-10,08:00:00,2018-07-10T08:00:00Z,53.472,EST,11.92888888888889
2018,2018-07-10,09:00:00,2018-07-10T09:00:00Z,53.733,EST,12.073888888888888
2018,2018-07-10,10:00:00,2018-07-10T10:00:00Z,53.994,EST,12.21888888888889
2018,2018-07-10,11:00:00,2018-07-10T11:00:00Z,54.169,EST,12.31611111111111
2018,2018-07-10,12:00:00,2018-07-10T12:00:00Z,55.906,EST,13.28111111111111
2018,2018-07-10,13:00:00,2018-07-10T13:00:00Z,63.304,EST,17.391111111111112
2018,2018-07-10,14:00:00,2018-07-10T14:00:00Z,73.558,EST,23.087777777777784
2018,2018-07-10,15:00:00,2018-07-10T15:00:00Z,77.117,EST,25.065000000000005
2018,2018-07-10,16:00:00,2018-07-10T16:00:00Z,74.64,EST,23.68888888888889
2018,2018-07-10,17:00:00,2018-07-10T17:00:00Z,56.556,EST,13.642222222222221
2018,2018-07-10,18:00:00,2018-07-10T18:00:00Z,54.212,EST,12.340000000000002
2018,2018-07-10,19:00:00,2018-07-10T19:00:00Z,53.384,EST,11.88
2018,2018-07-10,20:00:00,2018-07-10T20:00:00Z,52.246,EST,11.24777777777778
2018,2018-07-10,21:00:00,2018-07-10T21:00:00Z,52.641,EST,11.467222222222222
2018,2018-07-10,22:00:00,2018-07-10T22:00:00Z,53.427,EST,11.90388888888889
2018,2018-07-10,23:00:00,2018-07-10T23:00:00Z,53.994,EST,12.21888888888889
2018,2018-07-11,00:00:00,2018-07-11T00:00:00Z,54.255,EST,12.36388888888889
2018,2018-07-11,01:00:00,2018-07-11T01:00:00Z,54.516,EST,12.508888888888889
2018,2018-07-11,02:00:00,2018-07-11T02:00:00Z,55.558,EST,13.087777777777779
2018,2018-07-11,03:00:00,2018-07-11T03:00:00Z,56.122,EST,13.401111111111112
2018,2018-07-11,04:00:00,2018-07-11T04:00:00Z,55.213,EST,12.896111111111113
2018,2018-07-11,05:00:00,2018-07-11T05:00:00Z,55.125,EST,12.847222222222223
2018,2018-07-11,06:00:00,2018-07-11T06:00:00Z,53.166,EST,11.758888888888889
2018,2018-07-11,07:00:00,2018-07-11T07:00:00Z,52.686,EST,11.492222222222223
2018,2018-07-11,08:00:00,2018-07-11T08:00:00Z,52.509,EST,11.39388888888889
2018,2018-07-11,09:00:00,2018-07-11T09:00:00Z,52.772,EST,11.54
2018,2018-07-11,10:00:00,2018-07-11T10:00:00Z,53.298,EST,11.832222222222224
2018,2018-07-11,11:00:00,2018-07-11T11:00:00Z,53.951,EST,12.195
2018,2018-07-11,12:00:00,2018-07-11T12:00:00Z,53.427,EST,11.90388888888889
2018,2018-07-11,13:00:00,2018-07-11T13:00:00Z,55.472,EST,13.040000000000001
2018,2018-07-11,14:00:00,2018-07-11T14:00:00Z,64.033,EST,17.796111111111113
2018,2018-07-11,15:00:00,2018-07-11T15:00:00Z,73.558,EST,23.087777777777784
2018,2018-07-11,16:00:00,2018-07-11T16:00:00Z,73.688,EST,23.160000000000004
2018,2018-07-11,17:00:00,2018-07-11T17:00:00Z,76.464,EST,24.702222222222222
2018,2018-07-11,18:00:00,2018-07-11T18:00:00Z,57.16,EST,13.977777777777776
2018,2018-07-11,19:00:00,2018-07-11T19:00:00Z,54.473,EST,12.485
2018,2018-07-11,20:00:00,2018-07-11T20:00:00Z,53.82,EST,12.122222222222224
2018,2018-07-11,21:00:00,2018-07-11T21:00:00Z,52.729,EST,11.516111111111112
2018,2018-07-11,22:00:00,2018-07-11T22:00:00Z,53.253,EST,11.807222222222222
2018,2018-07-11,23:00:00,2018-07-11T23:00:00Z,52.992,EST,11.662222222222221
2018,2018-07-12,00:00:00,2018-07-12T00:00:00Z,53.384,EST,11.88
2018,2018-07-12,01:00:00,2018-07-12T01:00:00Z,53.341,EST,11.856111111111112
2018,2018-07-12,02:00:00,2018-07-12T02:00:00Z,53.166,EST,11.758888888888889
2018,2018-07-12,03:00:00,2018-07-12T03:00:00Z,52.903,EST,11.612777777777778
2018,2018-07-12,04:00:00,2018-07-12T04:00:00Z,52.597,EST,11.44277777777778
2018,2018-07-12,05:00:00,2018-07-12T05:00:00Z,52.203,EST,11.223888888888892
2018,2018-07-12,06:00:00,2018-07-12T06:00:00Z,51.809,EST,11.004999999999999
2018,2018-07-12,07:00:00,2018-07-12T07:00:00Z,52.029,EST,11.127222222222224
2018,2018-07-12,08:00:00,2018-07-12T08:00:00Z,52.203,EST,11.223888888888892
2018,2018-07-12,09:00:00,2018-07-12T09:00:00Z,51.852,EST,11.028888888888888
2018,2018-07-12,10:00:00,2018-07-12T10:00:00Z,52.115,EST,11.175000000000002
2018,2018-07-12,11:00:00,2018-07-12T11:00:00Z,52.86,EST,11.588888888888889
2018,2018-07-12,12:00:00,2018-07-12T12:00:00Z,53.166,EST,11.758888888888889
2018,2018-07-12,13:00:00,2018-07-12T13:00:00Z,53.298,EST,11.832222222222224
2018,2018-07-12,14:00:00,2018-07-12T14:00:00Z,54.126,EST,12.292222222222222
2018,2018-07-12,15:00:00,2018-07-12T15:00:00Z,58.669,EST,14.81611111111111
2018,2018-07-12,16:00:00,2018-07-12T16:00:00Z,68.785,EST,20.43611111111111
2018,2018-07-12,17:00:00,2018-07-12T17:00:00Z,69.085,EST,20.602777777777774
2018,2018-07-12,18:00:00,2018-07-12T18:00:00Z,62.062,EST,16.70111111111111
2018,2018-07-12,19:00:00,2018-07-12T19:00:00Z,53.166,EST,11.758888888888889
2018,2018-07-12,20:00:00,2018-07-12T20:00:00Z,52.554,EST,11.41888888888889
2018,2018-07-12,21:00:00,2018-07-12T21:00:00Z,52.686,EST,11.492222222222223
2018,2018-07-12,22:00:00,2018-07-12T22:00:00Z,51.809,EST,11.004999999999999
2018,2018-07-12,23:00:00,2018-07-12T23:00:00Z,51.589,EST,10.882777777777777
2018,2018-07-13,00:00:00,2018-07-13T00:00:00Z,52.115,EST,11.175000000000002
2018,2018-07-13,01:00:00,2018-07-13T01:00:00Z,51.37,EST,10.76111111111111
2018,2018-07-13,02:00:00,2018-07-13T02:00:00Z,52.16,EST,11.2
2018,2018-07-13,03:00:00,2018-07-13T03:00:00Z,52.16,EST,11.2
2018,2018-07-13,04:00:00,2018-07-13T04:00:00Z,52.115,EST,11.175000000000002
2018,2018-07-13,05:00:00,2018-07-13T05:00:00Z,50.841,EST,10.467222222222222
2018,2018-07-13,06:00:00,2018-07-13T06:00:00Z,50.709,EST,10.393888888888892
2018,2018-07-13,07:00:00,2018-07-13T07:00:00Z,51.633,EST,10.907222222222224
2018,2018-07-13,08:00:00,2018-07-13T08:00:00Z,53.865,EST,12.147222222222224
2018,2018-07-13,09:00:00,2018-07-13T09:00:00Z,53.515,EST,11.95277777777778
2018,2018-07-13,10:00:00,2018-07-13T10:00:00Z,53.908,EST,12.171111111111113
2018,2018-07-13,11:00:00,2018-07-13T11:00:00Z,54.691,EST,12.606111111111113
2018,2018-07-13,12:00:00,2018-07-13T12:00:00Z,55.602,EST,13.11222222222222
2018,2018-07-13,13:00:00,2018-07-13T13:00:00Z,55.038,EST,12.798888888888888
2018,2018-07-13,14:00:00,2018-07-13T14:00:00Z,54.691,EST,12.606111111111113
2018,2018-07-13,15:00:00,2018-07-13T15:00:00Z,56.685,EST,13.71388888888889
2018,2018-07-13,16:00:00,2018-07-13T16:00:00Z,69.685,EST,20.936111111111114
2018,2018-07-13,17:00:00,2018-07-13T17:00:00Z,72.523,EST,22.512777777777778
2018,2018-07-13,18:00:00,2018-07-13T18:00:00Z,72.567,EST,22.53722222222222
2018,2018-07-13,19:00:00,2018-07-13T19:00:00Z,66.515,EST,19.175
2018,2018-07-13,20:00:00,2018-07-13T20:00:00Z,55.733,EST,13.184999999999999
2018,2018-07-13,21:00:00,2018-07-13T21:00:00Z,55.038,EST,12.798888888888888
2018,2018-07-13,22:00:00,2018-07-13T22:00:00Z,54.909,EST,12.727222222222222
2018,2018-07-13,23:00:00,2018-07-13T23:00:00Z,54.995,EST,12.774999999999999
2018,2018-07-14,00:00:00,2018-07-14T00:00:00Z,56.685,EST,13.71388888888889
2018,2018-07-14,01:00:00,2018-07-14T01:00:00Z,56.383,EST,13.546111111111113
2018,2018-07-14,02:00:00,2018-07-14T02:00:00Z,56.208,EST,13.448888888888888
2018,2018-07-14,03:00:00,2018-07-14T03:00:00Z,56.165,EST,13.425
2018,2018-07-14,04:00:00,2018-07-14T04:00:00Z,55.429,EST,13.016111111111114
2018,2018-07-14,05:00:00,2018-07-14T05:00:00Z,54.3,EST,12.388888888888888
2018,2018-07-14,06:00:00,2018-07-14T06:00:00Z,54.3,EST,12.388888888888888
2018,2018-07-14,07:00:00,2018-07-14T07:00:00Z,55.472,EST,13.040000000000001
2018,2018-07-14,08:00:00,2018-07-14T08:00:00Z,56.642,EST,13.690000000000003
2018,2018-07-14,09:00:00,2018-07-14T09:00:00Z,57.333,EST,14.073888888888888
2018,2018-07-14,10:00:00,2018-07-14T10:00:00Z,57.117,EST,13.953888888888889
2018,2018-07-14,11:00:00,2018-07-14T11:00:00Z,57.592,EST,14.217777777777778
2018,2018-07-14,12:00:00,2018-07-14T12:00:00Z,57.636,EST,14.242222222222225
2018,2018-07-14,13:00:00,2018-07-14T13:00:00Z,57.722,EST,14.290000000000001
2018,2018-07-14,14:00:00,2018-07-14T14:00:00Z,58.798,EST,14.88777777777778
2018,2018-07-14,15:00:00,2018-07-14T15:00:00Z,59.659,EST,15.366111111111111
2018,2018-07-14,16:00:00,2018-07-14T16:00:00Z,60.433,EST,15.796111111111111
2018,2018-07-14,17:00:00,2018-07-14T17:00:00Z,62.791,EST,17.10611111111111
2018,2018-07-14,18:00:00,2018-07-14T18:00:00Z,61.677,EST,16.487222222222222
2018,2018-07-14,19:00:00,2018-07-14T19:00:00Z,60.818,EST,16.009999999999998
2018,2018-07-14,20:00:00,2018-07-14T20:00:00Z,60.174,EST,15.652222222222223
2018,2018-07-14,21:00:00,2018-07-14T21:00:00Z,59.185,EST,15.10277777777778
2018,2018-07-14,22:00:00,2018-07-14T22:00:00Z,58.971,EST,14.983888888888888
2018,2018-07-14,23:00:00,2018-07-14T23:00:00Z,58.798,EST,14.88777777777778
2018,2018-07-15,00:00:00,2018-07-15T00:00:00Z,56.512,EST,13.617777777777778
2018,2018-07-15,01:00:00,2018-07-15T01:00:00Z,56.295,EST,13.497222222222224
2018,2018-07-15,02:00:00,2018-07-15T02:00:00Z,57.074,EST,13.93
2018,2018-07-15,03:00:00,2018-07-15T03:00:00Z,57.376,EST,14.097777777777777
2018,2018-07-15,04:00:00,2018-07-15T04:00:00Z,57.636,EST,14.242222222222225
2018,2018-07-15,05:00:00,2018-07-15T05:00:00Z,58.368,EST,14.64888888888889
2018,2018-07-15,06:00:00,2018-07-15T06:00:00Z,58.928,EST,14.959999999999999
2018,2018-07-15,07:00:00,2018-07-15T07:00:00Z,58.842,EST,14.912222222222223
2018,2018-07-15,08:00:00,2018-07-15T08:00:00Z,61.032,EST,16.128888888888888
